Marital status,Application mode,Course,Daytime/evening attendance,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,GPA,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,ParentalEducation,Ethnicity,Age,Previous qualification,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Target
0.0,0.764705882352941,0.5,0.0,-1.4820141859553,-1.99678638132273,-1.67661041591275,-1.33808075445636,-0.788568767412902,-0.421468340909433,0.652405770454363,0.669469063137858,0.137931034482759,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,1.0,0.9375,0.476190476190476,0.458333333333333,0.0,0.0,1.0,0.875,0.666666666666667,0.495967741935483,0.0,2
0.0,0.117647058823529,0.3125,0.0,-1.33740103458901,-1.64340058322503,-0.411183731825665,-1.46622949453821,-1.54907581290149,-1.20062628127569,0.74549806385154,0.543449254282443,0.172413793103448,1.0,0.25,0.0,1.0,0.0,0.0,0.571428571428571,0.333333333333333,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.375,0.5625,0.285714285714286,0.305555555555557,0.0,0.0,0.375,0.5,0.25,0.592741935483871,0.0,1
0.0,0.0,0.625,0.0,-2.43646098497281,-1.34891241814361,-2.67361325792075,-2.00212422578957,-2.06023628609873,-1.1519289100028,0.40627069342405,0.833798074177539,0.620689655172414,0.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.5,0.4375,0.571428571428571,0.330357142857143,0.0,0.0,0.5,0.6875,0.25,0.463709677419354,0.0,2
0.0,0.764705882352941,0.6875,0.0,-1.69893391300473,-1.17221951909476,-1.84277755624741,-1.80407617293581,-1.67374909904716,-1.00583679618412,0.340424604464852,0.12517980523954,0.586206896551724,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.666666666666667,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.625,0.4375,0.571428571428571,0.618055555555556,0.0,0.0,0.625,0.4375,0.5,0.625,0.0,2
0.0,0.0,0.5625,0.0,0.817334920768714,0.167701632025681,-0.0916315388743823,0.910347139706961,0.944389910011906,0.520014170366459,0.479240474032359,0.129879256693643,0.517241379310345,1.0,0.75,0.0,0.0,0.0,0.0,0.857142857142857,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.5,0.625,0.571428571428571,0.464285714285714,0.0,0.0,0.5,0.5625,0.416666666666667,0.399193548387096,0.0,2
0.0,0.0,0.9375,0.0,-0.382954235571493,-0.671589638456355,-1.06307020544628,0.0832052719059452,-0.626493495423532,-1.1519289100028,0.252813298654188,0.557405505751437,0.758620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571428571,0.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.5,0.5625,0.476190476190476,0.541666666666667,0.0,0.0,0.5,0.5,0.416666666666667,0.437903225806452,0.0,1
0.0,0.0,0.3125,0.0,0.0075012731174895,-0.642140821948213,-1.17810899490874,0.351152637531626,0.944389910011906,-0.875977139456416,0.58303976012628,0.947413577695114,0.344827586206897,0.0,0.25,1.0,1.0,0.0,0.0,0.571428571428571,0.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.375,0.6875,0.476190476190476,0.687500000000001,0.0,0.0,0.375,0.4375,0.416666666666667,0.45725806451613,0.0,1
0.0,0.0,0.9375,0.0,-1.12048130753957,-1.17221951909476,-2.39240732812362,-0.580838199427265,-0.077931036382585,0.682338741276095,0.846984586941498,0.415421888595443,0.137931034482759,0.0,0.5,1.0,1.0,0.0,0.0,0.285714285714286,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.625,0.75,0.476190476190476,0.479166666666668,0.0,0.0,0.625,0.5625,0.5,0.560483870967742,0.0,1
0.0,0.823529411764706,0.375,0.0,0.108730479073892,-0.75993608798078,-0.385619556389563,0.118154928291903,0.682576009106,-0.89220959654738,0.596172697839602,0.327265015177859,0.275862068965517,0.0,0.75,0.0,1.0,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529411764705883,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.375,0.3125,0.0,0.0,0.0,0
0.0,0.0,0.5625,0.0,-2.0315441611472,-1.51088090893839,-2.44353567899583,-1.41962995269027,-2.67113538821251,-0.664955197273888,0.695204248902623,0.607333792693766,0.0689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.176470588235294,0.0,0.5,0.4375,0.571428571428571,0.479166666666668,0.0,0.0,0.5,0.4375,0.5,0.592741935483871,0.0,2
0.0,0.0,0.125,0.0,-0.758948429123847,-2.23237691338786,-0.717953837058897,0.316202981145668,-0.776101438798335,-0.421468340909433,0.133708938384868,0.931465214132263,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.571428571428571,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.5,0.375,0.571428571428571,0.548611111111111,0.0,0.0,0.5,0.375,0.5,0.463709677419354,0.0,2
0.0,0.0,0.5625,0.0,0.542569933172763,-0.274030615596443,0.176792303204695,1.09674530709874,0.321023479283557,-0.502630626364251,0.635553587195509,0.837836949277169,0.241379310344828,0.0,0.5,0.0,0.0,0.0,0.0,0.571428571428571,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.5,0.375,0.571428571428571,0.496527777777779,0.0,0.0,0.5,0.5625,0.5,0.657258064516129,0.0,2
0.0,0.823529411764706,0.5625,0.0,0.759489660222198,-0.642140821948213,0.751986250517005,1.27149358902853,1.03166121031387,0.26029485691104,0.75178226685782,0.99657497861003,0.172413793103448,0.0,0.75,0.0,0.0,0.0,0.0,0.285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.5,0.375,0.571428571428571,0.618055555555556,0.0,0.0,0.5,0.375,0.5,0.754032258064517,0.0,2
0.0,0.176470588235294,0.9375,0.0,0.557031248309392,-0.848282537505205,0.598601197900389,0.654049659543266,0.84465128109537,-0.664955197273888,0.746452453594203,0.0225416369358851,0.103448275862069,0.0,0.5,1.0,0.0,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.625,0.5,0.666666666666667,0.791666666666667,0.0,0.0,0.625,0.4375,0.583333333333333,0.744815668202766,0.0,2
0.0,0.0,0.6875,0.0,0.267804945576812,0.32967012282046,0.636947461054543,0.514251033999432,-0.751166781569201,-0.600025368910033,0.487326514332075,0.112934981501082,0.379310344827586,0.0,0.5,0.0,1.0,0.0,0.0,0.857142857142857,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.75,0.5,0.761904761904762,0.624088541666668,0.0,0.0,0.75,0.5,0.666666666666667,0.630604838709678,0.0,2
0.0,0.411764705882353,0.5625,0.0,0.773950975358828,0.182426040279751,0.7008578996448,1.20159427625661,0.0093402639193831,0.227829942729112,0.536961299090875,0.610115426531887,0.379310344827586,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.5,0.5625,0.476190476190476,0.496527777777779,0.0,0.0,0.5,0.5,0.5,0.537442396313363,0.0,2
0.0,0.411764705882353,0.4375,0.0,-0.542028702074412,-1.33418800988954,-0.55178669672423,-0.11484278094782,-0.215071651142822,-0.27537622709076,0.29394200630896,0.821466760708133,0.827586206896552,0.0,1.0,0.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.375,0.5625,0.380952380952381,0.401041666666667,0.0,0.0,0.375,0.375,0.333333333333333,0.544354838709677,0.0,2
0.0,0.0,0.3125,0.0,0.181037054757038,-1.08387306957034,-0.0021569248480232,0.677349430467238,0.670108680491433,0.87712822636766,0.350090813523605,0.285519327872137,0.689655172413793,0.0,0.25,1.0,0.0,0.0,0.0,0.857142857142857,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.375,0.8125,0.380952380952381,0.479166666666668,0.0,0.0,0.375,0.5,0.25,0.495967741935483,0.0,1
0.0,0.0,0.0625,0.0,-0.701103168577332,-0.848282537505205,-0.590132959878384,-0.732286710433085,-0.900774724944005,-0.421468340909433,0.438886005835348,0.239433160819071,0.517241379310345,0.0,0.25,1.0,0.0,0.0,0.0,0.571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.647058823529412,0.125,0.0,0.672721769402424,-0.421274698137151,0.815896689107261,0.572500461309363,0.582837380189464,-1.509042966004,0.725024059801387,0.787827498604711,0.310344827586207,0.0,1.0,1.0,0.0,0.0,0.0,0.571428571428571,1.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.941176470588235,0.0,0.5,0.4375,0.571428571428571,0.565972222222224,0.0,0.0,0.5,0.5,0.5,0.578917050691244,0.0,2
0.0,0.647058823529412,0.1875,0.0,-0.715564483713961,-1.49615650068432,-0.564568784442281,-0.441039573883431,-0.813503424642036,0.26029485691104,0.258364872672539,0.0563937741452058,0.724137931034483,0.0,0.5,0.0,0.0,0.0,0.0,0.285714285714286,0.666666666666667,0.333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.625,0.571428571428571,0.687500000000001,0.0,0.0,0.5,0.6875,0.5,0.602419354838709,0.0,2
0.0,0.705882352941176,0.5,0.0,-0.961406841036654,-2.37962099592857,-1.10141646860044,-0.452689459345418,-0.788568767412902,-0.161749027454015,0.476935590846788,0.369754345660478,0.448275862068966,0.0,0.75,0.0,0.0,0.0,0.0,0.285714285714286,1.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.529411764705883,0.0,0.375,0.3125,0.380952380952381,0.583333333333334,0.0,0.0,0.375,0.4375,0.166666666666667,0.495967741935483,0.0,1
0.0,0.0,0.875,0.0,0.961948072135005,-0.185684166072019,0.892589215415569,1.09674530709874,1.10646518200128,-0.567560454728106,0.470227322441369,0.506337735771273,0.413793103448276,0.0,0.75,0.0,0.0,0.0,0.0,0.857142857142857,0.333333333333333,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.5,0.4375,0.571428571428571,0.635416666666667,0.0,0.0,0.5,0.5,0.5,0.544354838709677,0.0,2
0.0,0.764705882352941,0.5625,0.0,1.33794226568736,0.771402370442584,1.09710261890439,1.42294210003435,1.06906319615758,2.15949233655379,0.653737588487448,0.56093987773195,0.275862068965517,0.0,0.25,0.0,1.0,0.0,0.0,0.571428571428571,1.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.342948717948719,0.0,0.0,1.0,1.0,0.75,0.525744416873448,0.0,1
0.0,0.647058823529412,1.0,0.0,-0.802332374533735,-1.02497543655405,-0.884120977393564,-0.17309220825775,-0.888307396329438,-1.44411313764014,0.776783898393153,0.729399773557725,0.206896551724138,0.0,0.75,1.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.375,0.375,0.476190476190476,0.375,0.0,0.0,0.375,0.5625,0.416666666666667,0.463709677419354,0.0,2
0.0,0.647058823529412,0.5625,0.0,0.123191794210522,-1.3047391933814,-0.0788494511563312,0.607450117695321,-0.0654637077680183,0.763501026730914,0.346616140375002,0.355200712086434,0.379310344827586,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.571428571428571,0.583333333333334,0.0,0.0,0.5,0.375,0.5,0.673387096774194,0.0,2
0.0,0.0,0.125,0.0,0.0798078488006344,-0.701038454964497,0.164010215486644,0.0715553864439588,0.14648087867962,-0.875977139456416,0.708440017961203,0.613335705129222,0.137931034482759,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.176470588235294,0.0,0.5,0.625,0.476190476190476,0.479166666666668,0.0,0.0,0.5,0.5625,0.333333333333333,0.423387096774194,0.0,1
0.0,0.0,0.625,0.0,-0.831255004806993,-2.0115107895768,-0.206670328336844,-0.394440032035487,-0.776101438798335,-1.13569645291183,0.271537849338748,0.585995393090505,0.586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.411764705882353,0.0,0.5,0.5625,0.380952380952381,0.541666666666667,0.0,0.0,0.5,0.375,0.333333333333333,0.44758064516129,0.0,0
0.0,0.764705882352941,0.875,0.0,0.0219625882541182,-1.37836123465175,-0.117195714310485,0.514251033999432,-0.0903983649971522,0.016808000546585,0.718509340008826,0.548192668618258,0.103448275862069,0.0,1.0,0.0,0.0,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588235294,0.0,0.5,0.375,0.571428571428571,0.652777777777777,0.0,0.0,0.5,0.375,0.5,0.625,0.0,2
0.0,0.0,0.0625,0.0,0.15211442448378,-0.185684166072019,0.31739526810326,0.223003897449779,0.0592095783776511,-0.242911312908833,0.723917826164796,0.641166607011422,0.0344827586206897,0.0,0.5,0.0,1.0,0.0,0.0,0.571428571428571,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.6875,0.0,-1.6844725978681,-1.12804629433255,-1.80443129309326,-1.37303041084232,-1.07531732554794,-1.37918330927629,0.795326900569278,0.259694506454337,0.0689655172413793,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.625,0.4375,0.571428571428571,0.708333333333333,0.0,0.0,0.625,0.4375,0.5,0.708870967741936,0.0,2
0.0,0.0,0.625,0.0,1.13548385377455,0.594709471393735,0.969281741723877,1.1316949634847,0.969324567241039,-0.324073598363651,0.117820777210858,0.0846931651763184,0.862068965517241,0.0,0.75,0.0,0.0,0.0,0.0,0.571428571428571,0.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.294117647058824,0.0,0.5,0.625,0.476190476190476,0.375,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0
0.0,0.411764705882353,0.3125,0.0,-0.209418453931945,-0.877731354013347,-0.245016591490998,-0.161442322795764,0.0093402639193831,-0.372770969636542,0.552844881993338,0.119355880837042,0.379310344827586,1.0,0.5,0.0,0.0,0.0,0.0,0.857142857142857,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.5,0.4375,0.571428571428571,0.791666666666667,0.0,0.0,0.5,0.4375,0.5,0.924539170506914,0.0,2
0.0,0.647058823529412,0.6875,0.0,-0.556490017211042,-0.907180170521488,-0.55178669672423,-0.371140261111514,-0.42701623759046,-0.875977139456416,0.84381306381152,0.224787640518989,0.0689655172413793,1.0,0.75,1.0,1.0,0.0,0.0,0.571428571428571,0.666666666666667,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.411764705882353,0.0,0.625,0.5625,0.571428571428571,0.540178571428571,0.0,0.0,0.75,0.5625,0.583333333333333,0.635599078341014,0.0,2
0.0,0.647058823529412,1.0,0.0,0.904102811588488,-0.39182588162901,0.496344496155978,1.28314347449052,1.39321374013632,-0.89220959654738,0.800964547699232,0.500719998825312,0.103448275862069,0.0,1.0,0.0,1.0,0.0,0.0,0.285714285714286,0.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.941176470588235,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0
0.0,0.647058823529412,0.1875,0.0,0.571492563446021,0.285496898058248,0.355741531257414,0.467651492151487,0.632706694647732,-1.37918330927629,0.837544777648122,0.841355907189752,0.172413793103448,0.0,0.5,0.0,0.0,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764705882352943,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.375,0.0,0.0,0.0,1
0.0,0.647058823529412,0.3125,0.0,-0.686641853440703,-0.833558129251134,-0.794646363367205,-0.662387397661168,-0.614026166808965,0.390154513638749,0.431447882435679,0.702046553878653,0.379310344827586,0.0,0.5,0.0,0.0,0.0,0.0,0.571428571428571,0.333333333333333,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.529411764705883,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0
0.0,0.411764705882353,0.9375,0.0,-0.87463895021688,-1.23111715211105,-0.973595591419924,-0.825485794128974,-0.801036096027469,-0.567560454728106,0.554150953674026,0.789894676809017,0.620689655172414,0.0,1.0,1.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.5,0.4375,0.571428571428571,0.444444444444445,0.0,0.0,0.5,0.625,0.5,0.479838709677419,0.0,2
0.0,0.0,0.875,0.0,-1.51093681622856,-1.54032972544653,-1.6893925036308,-1.48952926546218,-1.59894512735976,0.016808000546585,0.501156829251872,0.351326164108065,0.310344827586207,0.0,0.25,1.0,0.0,0.0,0.0,0.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.5,0.8125,0.285714285714286,0.548611111111111,0.0,0.0,0.5,0.75,0.166666666666667,0.302419354838708,0.0,0
0.0,0.411764705882353,0.5,0.0,1.69947514410308,1.1689613933025,1.60838612762644,1.4695416418823,1.54282168351112,1.13684753982308,0.178935511386169,0.405065981975486,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588235294,0.0,0.375,0.625,0.285714285714286,0.305555555555557,0.0,0.0,0.375,0.5625,0.333333333333333,0.399193548387096,0.0,1
0.0,0.941176470588235,0.3125,0.0,-0.0214213571557682,0.211874856787893,-0.0532852757202286,-0.196391979181722,-0.277408294215657,-0.89220959654738,0.970160021217436,0.394081514752291,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.857142857142857,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.294117647058824,0.0,1.0,1.0,0.761904761904762,0.635416666666667,0.0,0.0,0.875,1.0,0.583333333333333,0.661866359447004,0.0,2
0.0,0.0,0.6875,0.0,0.369034151533215,0.314945714566389,0.266266917231054,0.0366057300580006,-0.0405290505388843,-0.924674510729307,0.422382039604736,0.192040844783701,0.551724137931035,0.0,0.75,1.0,0.0,0.0,0.0,0.571428571428571,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.625,0.5,0.476190476190476,0.685416666666667,0.0,0.0,0.625,0.5,0.416666666666667,0.687580645161291,0.0,1
0.0,0.0,0.3125,0.0,-1.09155867726631,-0.362377065120868,-1.29314778437121,-1.38468029630431,-1.12518664000621,-0.113051656181124,0.439494700875357,0.0612341357862551,0.517241379310345,0.0,1.0,1.0,1.0,0.0,0.0,0.285714285714286,0.666666666666667,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.235294117647059,0.0,0.5,0.8125,0.571428571428571,0.911858974358974,0.0,0.0,0.5,0.625,0.5,0.858870967741936,0.0,2
0.0,0.0,0.6875,0.0,0.817334920768714,-0.0384400835313103,0.534690759310133,1.05014576525079,0.819716623866237,-1.57397279436785,0.534099886560097,0.591542431832664,0.275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714286,0.666666666666667,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.235294117647059,0.0,0.625,0.4375,0.571428571428571,0.690972222222223,0.0,0.0,0.625,0.4375,0.5,0.692741935483872,0.0,2
0.0,0.411764705882353,0.3125,0.0,1.6560911986932,0.668331512664088,1.65951447849865,1.73748900750798,1.44308305459458,0.390154513638749,0.227892067661672,0.990300847797347,0.827586206896552,1.0,0.25,0.0,1.0,0.0,0.0,0.285714285714286,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.375,0.5,0.0952380952380952,0.375,0.0,0.0,0.375,0.375,0.416666666666667,0.418548387096774,0.0,1
0.0,0.0,0.9375,0.0,-1.85800837950765,-2.43851862894485,-1.72773876678495,-1.43127983815225,-1.91062834272393,-0.113051656181124,0.2844502775514,0.166968579180129,0.689655172413793,1.0,0.25,0.0,0.0,0.0,0.0,0.857142857142857,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.625,0.5,0.666666666666667,0.672619047619049,0.0,0.0,0.625,0.5,0.5,0.657258064516129,0.0,2
0.0,0.0,0.6875,0.0,-1.42416892540878,-1.86426670703609,-1.2675836089351,-1.02353384698274,-1.83582437103653,-1.70383245109556,0.58731623184172,0.0466855939658203,0.275862068965517,1.0,0.75,1.0,0.0,0.0,0.0,0.571428571428571,0.0,0.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.75,0.5,0.666666666666667,0.626488095238096,0.0,0.0,0.75,0.5,0.583333333333333,0.632834101382488,0.0,0
0.0,0.764705882352941,0.125,0.0,-1.56878207677507,-1.73174703274945,-1.47209701242393,-2.01377411125156,-1.94803032856763,-0.210446398726905,0.155936859136822,0.780374824429739,0.896551724137931,0.0,0.75,0.0,0.0,0.0,0.0,0.571428571428571,0.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6875,1.0,0.640151515151516,0.0,0.0,0.625,0.4375,0.583333333333333,0.648041474654378,0.0,2
0.0,0.647058823529412,1.0,0.0,-1.09155867726631,-1.51088090893839,-1.01194185457408,-1.26818144168445,-0.96311136801684,-1.46034559473111,0.0852573614812816,0.252823453228095,0.758620689655172,0.0,0.5,0.0,0.0,0.0,0.0,0.285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.823529411764705,0.0,0.375,0.6875,0.380952380952381,0.401041666666667,0.0,0.0,0.375,0.625,0.333333333333333,0.383064516129031,0.0,1
0.0,0.411764705882353,0.875,0.0,-0.556490017211042,-1.18694392734883,-0.117195714310485,-0.813835908666988,-0.0405290505388843,-0.746117482728706,0.555953416687925,0.830544549182796,0.275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714286,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.11764705882353,0.0,0.5,0.375,0.571428571428571,0.67013888888889,0.0,0.0,0.5,0.4375,0.5,0.730990783410139,0.0,2
0.0,0.647058823529412,1.0,0.0,-0.0503439874290262,-0.877731354013347,-0.296144942363204,-0.0682432390998749,0.14648087867962,-1.11946399582087,0.582060096157538,0.704692917186397,0.379310344827586,0.0,0.75,0.0,0.0,0.0,0.0,0.571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.375,0.5,0.476190476190476,0.479166666666668,0.0,0.0,0.375,0.5625,0.416666666666667,0.578917050691244,0.0,2
0.0,0.647058823529412,0.3125,0.0,-0.860177635080251,-1.51088090893839,-0.960813503701872,-0.510938886655348,-0.900774724944005,-0.437700798000397,0.405769455502213,0.946707650893808,0.758620689655172,1.0,0.5,1.0,0.0,0.0,0.0,0.571428571428571,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.823529411764705,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0
0.0,0.882352941176471,0.125,0.0,-0.5854126474843,-1.31946360163547,-0.436747907261768,-0.860435450514932,-0.489352880663295,-1.44411313764014,0.550224080382149,0.409344388238079,0.275862068965517,1.0,0.25,1.0,0.0,0.0,0.0,0.285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.875,0.952380952380952,0.46875,0.0,0.0,1.0,0.875,0.833333333333333,0.573387096774193,0.0,1
0.0,0.470588235294118,0.5,0.0,-0.643257908030816,-1.29001478512733,-0.807428451085256,-0.464339344807404,-0.476885552048728,-0.664955197273888,0.646027663765966,0.662677850963469,0.482758620689655,0.0,1.0,0.0,1.0,0.0,0.0,0.571428571428571,0.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.375,0.3125,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0
0.0,0.0,0.6875,0.0,-0.252802399341833,-0.524345555915647,-0.500658345852024,-0.289591062877612,-0.277408294215657,-0.129284113272087,0.749125826061926,0.465336219036872,0.0344827586206897,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.625,0.4375,0.666666666666667,0.805803571428572,0.0,0.0,0.75,0.5,0.666666666666667,0.814112903225807,0.0,2
0.0,0.411764705882353,0.9375,0.0,0.311188890986699,-1.6581249914791,0.547472847028184,0.70064920139121,0.969324567241039,1.9322379372803,0.593498370358961,0.631260637865439,0.344827586206897,0.0,0.75,0.0,0.0,0.0,0.0,0.285714285714286,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.625,0.4375,0.666666666666667,0.508928571428572,0.0,0.0,0.625,0.5,0.5,0.625,0.0,1
0.0,0.823529411764706,0.3125,0.0,-1.19278788322272,-1.29001478512733,-1.84277755624741,-0.83713567959096,-1.07531732554794,0.763501026730914,0.707601113927387,0.450062808413636,0.344827586206897,1.0,0.75,1.0,0.0,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294117647059,0.0,0.5,1.0,0.476190476190476,0.548611111111111,0.0,0.0,0.5,0.9375,0.166666666666667,0.641129032258065,0.0,1
0.0,0.647058823529412,0.6875,0.0,0.15211442448378,-0.332928248612726,0.12566395233249,-0.0332935827139162,0.14648087867962,0.682338741276095,0.631278883458872,0.188796181517223,0.241379310344828,0.0,0.5,1.0,1.0,0.0,0.0,0.285714285714286,0.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.529411764705883,0.0,0.625,0.8125,0.476190476190476,0.556250000000001,0.0,0.0,0.75,0.75,0.5,0.397119815668202,0.0,0
0.0,0.764705882352941,0.6875,0.0,0.166575739620409,-0.200408574326089,0.240702741794952,0.0948551573679311,-0.377146923132193,0.584943998730313,0.260745412647069,0.508428329449727,0.758620689655172,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.176470588235294,0.0,0.625,0.5,0.571428571428571,0.609375,0.0,0.0,0.75,0.5,0.666666666666667,0.665322580645161,0.0,1
