marital_status,application_mode,application_order,course,daytime/evening_attendance,previous_qualification,nacionality,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_(credited),curricular_units_1st_sem_(enrolled),curricular_units_1st_sem_(evaluations),curricular_units_1st_sem_(approved),curricular_units_1st_sem_(grade),curricular_units_1st_sem_(without_evaluations),curricular_units_2nd_sem_(credited),curricular_units_2nd_sem_(enrolled),curricular_units_2nd_sem_(evaluations),curricular_units_2nd_sem_(approved),curricular_units_2nd_sem_(grade),curricular_units_2nd_sem_(without_evaluations),unemployment_rate,inflation_rate,gdp,target
0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.42857142857142855,0.787878787878788,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.5,0.47619047619047616,0.4444444444444442,0.0,0.0,0.5,0.4375,0.41666666666666663,0.5153225806451611,0.0,0.1511627906976745,0.4888888888888888,1.0,2
0.0,0.4117647058823529,0.5714285714285714,0.6875,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.5454545454545454,0.24242424242424243,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.625,0.5,0.6666666666666666,0.6015625,0.0,0.0,0.75,0.5,0.6666666666666666,0.7741935483870965,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.0,1.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.75,0.5,0.6666666666666666,0.6160714285714288,0.0,0.0,0.75,0.5,0.5833333333333333,0.62315668202765,0.0,0.5930232558139535,1.0,0.3117569352708058,2
0.0,0.0,0.5714285714285714,0.5,0.0,0.0,0.0,0.0,0.3939393939393939,0.24242424242424243,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.375,0.8125,0.2857142857142857,0.33333333333333326,0.0,0.0,0.375,0.75,0.25,0.35080645161290325,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.0,0.2857142857142857,0.9375,0.0,0.0,0.0,0.42857142857142855,0.787878787878788,0.30303030303030304,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.6875,0.38095238095238093,0.47916666666666674,0.0,0.0,0.5,0.5,0.3333333333333333,0.375,0.0,0.9186046511627908,0.7999999999999999,0.0,1
0.0,0.0,0.2857142857142857,0.875,0.0,0.0,0.0,0.75,0.787878787878788,0.4848484848484848,0.4848484848484848,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.4375,0.5714285714285714,0.6279761904761905,0.0,0.0,0.5,0.4375,0.5,0.7033410138248848,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.4117647058823529,0.2857142857142857,0.3125,0.0,0.0,0.0,0.0,0.787878787878788,0.5454545454545454,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.375,0.4375,0.38095238095238093,0.609375,0.0,0.0,0.375,0.5,0.41666666666666663,0.8415898617511519,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,2
0.0,0.4117647058823529,0.2857142857142857,0.25,0.0,0.0,0.0,0.7857142857142857,0.3939393939393939,0.42424242424242425,0.42424242424242425,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.375,0.19047619047619047,0.5833333333333333,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0
0.0,0.0,0.8571428571428571,0.25,0.0,0.0,0.0,0.0,0.8181818181818182,0.5454545454545454,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.375,0.5714285714285714,0.7222222222222221,0.0,0.0,0.5,0.4375,0.5,0.689516129032258,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,1
0.0,0.4117647058823529,0.2857142857142857,0.5625,0.0,0.0,0.0,0.0,0.8181818181818182,0.5454545454545454,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0
0.0,0.0,0.2857142857142857,0.5625,0.0,0.0,0.0,0.0,0.06060606060606061,0.24242424242424243,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.375,0.5714285714285714,0.6875,0.0,0.0,0.5,0.375,0.5,0.6088709677419353,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,2
0.0,0.7058823529411764,0.2857142857142857,0.3125,0.0,0.0,0.0,0.0,0.8181818181818182,0.24242424242424243,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.0,0.125,0.19047619047619047,0.47916666666666674,0.0,0.0,0.5,0.6875,0.5,0.5766129032258065,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.0,0.2857142857142857,0.9375,0.0,0.0,0.0,0.07142857142857142,0.0,0.12121212121212122,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.5625,0.47619047619047616,0.5138888888888888,0.0,0.0,0.5,0.625,0.41666666666666663,0.3604838709677418,0.0,0.9186046511627908,0.7999999999999999,0.0,1
0.0,0.4117647058823529,1.0,0.25,0.0,0.0,0.0,0.0,0.3939393939393939,0.24242424242424243,0.30303030303030304,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.5,0.47619047619047616,0.4583333333333335,0.0,0.0,0.5,0.4375,0.41666666666666663,0.34112903225806446,0.0,1.0,0.2444444444444444,0.4147952443857331,2
0.0,0.47058823529411764,1.0,0.6875,0.0,0.0,0.0,0.75,0.787878787878788,0.5454545454545454,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.75,0.5,0.6666666666666666,0.5616071428571427,0.0,0.0,0.75,0.5,0.5833333333333333,0.5725576036866358,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,2
0.0,0.7647058823529411,0.2857142857142857,0.8125,0.0,0.0,0.0,0.75,0.787878787878788,0.5454545454545454,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.5,0.7619047619047619,0.44010416666666674,0.0,0.0,0.625,0.75,0.41666666666666663,0.4185483870967741,0.0,0.2093023255813954,0.0,0.1241743725231175,2
0.0,0.0,1.0,0.6875,0.0,0.0,0.0,0.7857142857142857,0.8181818181818182,0.5454545454545454,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.625,0.6875,0.5714285714285714,0.4785879629629628,0.0,0.0,0.75,0.6875,0.5833333333333333,0.5377188940092164,0.0,0.9186046511627908,0.7999999999999999,0.0,2
0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.24242424242424243,0.42424242424242425,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.5625,0.47619047619047616,0.4375,0.0,0.0,0.5,0.75,0.41666666666666663,0.5153225806451611,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.1764705882352941,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.3939393939393939,0.24242424242424243,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.41176470588235287,0.0,0.0,0.375,0.3125,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0
0.0,0.0,0.8571428571428571,0.875,0.0,0.0,0.0,0.07142857142857142,0.8181818181818182,0.12121212121212122,0.6060606060606062,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.5,0.5714285714285714,0.6006944444444444,0.0,0.0,0.5,0.4375,0.5,0.6088709677419353,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0
0.0,0.0,1.0,0.6875,0.0,0.0,0.0,0.03571428571428571,0.0,0.24242424242424243,0.24242424242424243,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.75,0.5,0.6666666666666666,0.6979166666666665,0.0,0.0,0.75,0.5,0.5833333333333333,0.6991935483870966,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,2
0.0,0.0,0.2857142857142857,0.6875,0.0,0.0,0.0,0.0,0.3939393939393939,0.5454545454545454,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.625,0.5,0.5714285714285714,0.5204861111111112,0.0,0.0,0.75,0.5625,0.5833333333333333,0.5872119815668198,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2
0.0,0.0,0.2857142857142857,0.6875,0.0,0.0,0.0,0.7857142857142857,0.8181818181818182,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.625,0.4375,0.6666666666666666,0.7931547619047619,0.0,0.0,0.75,0.5,0.6666666666666666,0.8915322580645157,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2
0.0,0.0,0.2857142857142857,0.0625,0.0,0.0,0.0,0.0,0.8181818181818182,0.24242424242424243,0.4848484848484848,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.4117647058823529,0.5714285714285714,0.6875,0.0,0.0,0.0,0.42857142857142855,0.787878787878788,0.24242424242424243,0.42424242424242425,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.625,0.5,0.6666666666666666,0.6927083333333333,0.0,0.0,0.75,0.5,0.6666666666666666,0.7959677419354838,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.4117647058823529,0.8571428571428571,0.6875,0.0,0.0,0.0,0.07142857142857142,0.06060606060606061,0.24242424242424243,0.30303030303030304,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.625,0.5,0.6666666666666666,0.7760416666666665,0.0,0.0,0.75,0.5,0.6666666666666666,0.8056451612903224,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0
0.0,0.8235294117647058,0.2857142857142857,0.3125,0.0,0.0,0.0,0.07142857142857142,0.06060606060606061,0.12121212121212122,0.12121212121212122,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.625,0.5714285714285714,0.5833333333333333,0.0,0.0,0.5,1.0,0.41666666666666663,0.592741935483871,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2
0.0,0.0,0.5714285714285714,0.6875,0.0,0.0,0.0,0.75,0.787878787878788,0.5454545454545454,0.42424242424242425,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.625,0.5,0.6666666666666666,0.7695312499999998,0.0,0.0,0.75,0.5,0.6666666666666666,0.8697580645161289,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.0,0.2857142857142857,0.6875,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.30303030303030304,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.625,0.4375,0.6666666666666666,0.6562499999999998,0.0,0.0,0.75,0.5625,0.5833333333333333,0.7544930875576039,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2
0.0,0.0,0.5714285714285714,0.6875,0.0,0.0,0.0,0.0,0.787878787878788,0.24242424242424243,0.24242424242424243,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.625,0.4375,0.6666666666666666,0.5308035714285715,0.0,0.0,0.75,0.5625,0.5833333333333333,0.5194700460829493,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0
0.0,0.0,0.2857142857142857,0.6875,0.0,0.0,0.0,0.0,0.8181818181818182,0.06060606060606061,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.625,0.4375,0.5714285714285714,0.7465277777777779,0.0,0.0,0.625,0.4375,0.5,0.7443548387096774,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.0,0.6470588235294117,0.2857142857142857,0.8125,0.0,0.0,0.0,0.0,0.3939393939393939,0.06060606060606061,0.30303030303030304,1.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,0.0,0.0,0.375,0.3125,0.47619047619047616,0.39583333333333326,0.0,0.0,0.375,0.3125,0.3333333333333333,0.4233870967741935,0.0,0.2093023255813954,0.0,0.1241743725231175,0
0.0,0.0,0.2857142857142857,0.6875,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.24242424242424243,0.6060606060606062,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.75,0.5,0.6666666666666666,0.5505952380952377,0.0,0.0,0.75,0.5,0.5833333333333333,0.5623271889400918,0.0,0.5930232558139535,1.0,0.3117569352708058,2
0.0,0.9411764705882353,0.2857142857142857,0.5625,0.0,0.0,0.0,0.0,0.3939393939393939,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705881,0.0,0.0,0.875,0.75,0.6666666666666666,0.6428571428571428,0.0,0.0,0.875,0.875,0.3333333333333333,0.6169354838709675,0.0,0.1511627906976745,0.4888888888888888,1.0,0
0.0,0.0,0.2857142857142857,0.25,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.42424242424242425,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,0
0.0,0.6470588235294117,0.2857142857142857,0.125,0.0,0.0,0.0,0.75,0.2424242424242424,0.5454545454545454,0.6060606060606062,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176467,0.0,0.0,0.5,0.5,0.47619047619047616,0.375,0.0,0.0,0.5,0.4375,0.5,0.41532258064516125,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2
0.0,0.0,0.2857142857142857,0.6875,0.0,0.0,0.0,0.42857142857142855,0.0,0.24242424242424243,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.75,0.5,0.7619047619047619,0.7338541666666665,0.0,0.0,0.75,0.5,0.6666666666666666,0.7325806451612902,0.0,0.2093023255813954,0.0,0.1241743725231175,2
0.0,0.0,0.2857142857142857,0.9375,0.0,0.0,0.0,0.42857142857142855,0.0,0.30303030303030304,0.6060606060606062,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.5625,0.47619047619047616,0.6458333333333333,0.0,0.0,0.5,0.625,0.3333333333333333,0.471774193548387,0.0,0.2093023255813954,0.0,0.1241743725231175,1
0.0,0.1764705882352941,0.2857142857142857,0.125,0.0,0.0,0.0,0.42857142857142855,0.0,0.30303030303030304,0.6060606060606062,1.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705881,0.0,0.0,1.0,0.75,1.0,0.6875,0.0,0.0,1.0,0.6875,0.6666666666666666,0.75,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0
0.0,0.0,1.0,0.6875,0.0,0.0,0.0,0.7857142857142857,0.787878787878788,0.30303030303030304,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.625,0.4375,0.5714285714285714,0.6267361111111109,0.0,0.0,0.625,0.4375,0.5,0.633064516129032,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.0,0.0,0.2857142857142857,0.5,0.0,0.0,0.0,0.75,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.375,0.5,0.47619047619047616,0.5138888888888888,0.0,0.0,0.375,0.4375,0.41666666666666663,0.4379032258064517,0.0,0.9186046511627908,0.7999999999999999,0.0,2
0.0,0.7647058823529411,0.2857142857142857,0.6875,0.0,0.0,0.0,0.0,0.3939393939393939,0.5454545454545454,0.4848484848484848,1.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.625,0.5,0.6666666666666666,0.5937499999999998,0.0,0.0,0.75,0.5,0.6666666666666666,0.7681451612903225,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.0,0.5714285714285714,0.8125,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.5454545454545454,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.5625,0.38095238095238093,0.6041666666666665,0.0,0.0,0.5,0.625,0.41666666666666663,0.5733870967741934,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2
0.0,0.0,0.2857142857142857,0.6875,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.24242424242424243,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.75,0.5,0.7619047619047619,0.7656249999999998,0.0,0.0,0.75,0.5,0.6666666666666666,0.7620967741935483,0.0,0.2093023255813954,0.0,0.1241743725231175,2
0.0,0.8235294117647058,0.2857142857142857,0.5625,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.4848484848484848,0.4848484848484848,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.4375,0.5714285714285714,0.5982142857142856,0.0,0.0,0.5,0.375,0.5,0.721774193548387,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2
0.0,0.0,0.2857142857142857,0.9375,0.0,0.0,0.0,0.7857142857142857,0.787878787878788,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.5625,0.38095238095238093,0.53125,0.0,0.0,0.5,0.5625,0.41666666666666663,0.5443548387096773,0.0,0.2093023255813954,0.0,0.1241743725231175,1
0.0,0.0,0.2857142857142857,0.3125,0.0,0.0,0.0,0.07142857142857142,0.06060606060606061,0.06060606060606061,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.375,0.375,0.38095238095238093,0.661458333333333,0.0,0.0,0.375,0.5,0.41666666666666663,0.7724654377880182,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.0,0.0,0.2857142857142857,0.5625,0.0,0.0,0.0,0.75,0.787878787878788,0.5454545454545454,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.6875,0.47619047619047616,0.5208333333333335,0.0,0.0,0.5,0.4375,0.5,0.592741935483871,0.0,0.2093023255813954,0.0,0.1241743725231175,2
0.0,0.0,0.5714285714285714,0.875,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.24242424242424243,0.42424242424242425,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.375,0.5714285714285714,0.6180555555555556,0.0,0.0,0.5,0.375,0.5,0.49596774193548376,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2
0.0,0.058823529411764705,0.2857142857142857,0.9375,0.0,0.0,0.0,0.42857142857142855,0.8181818181818182,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294116,0.0,0.0,1.0,0.6875,1.0,0.4507575757575757,0.0,0.0,0.75,0.5,0.6666666666666666,0.49596774193548376,0.0,0.9186046511627908,0.7999999999999999,0.0,0
0.0,0.4117647058823529,0.2857142857142857,0.625,0.0,0.0,0.0,0.75,0.787878787878788,0.30303030303030304,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.5,0.38095238095238093,0.53125,0.0,0.0,0.5,0.6875,0.08333333333333333,0.689516129032258,0.0,0.0,0.7555555555555555,0.5785997357992074,0
0.0,0.7647058823529411,0.2857142857142857,0.0625,0.0,0.0,0.0,0.07142857142857142,0.0,0.12121212121212122,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0
0.0,0.0,0.5714285714285714,0.6875,0.0,0.0,0.0,0.0,0.787878787878788,0.24242424242424243,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.625,0.5,0.5714285714285714,0.6388888888888886,0.0,0.0,0.75,0.5625,0.5833333333333333,0.6521889400921657,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2
0.0,0.0,0.2857142857142857,0.25,0.0,0.0,0.0,0.0,0.3939393939393939,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.5,0.375,0.5714285714285714,0.6006944444444444,0.0,0.0,0.5,0.375,0.5,0.5604838709677418,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2
0.0,0.0,0.5714285714285714,0.625,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.5454545454545454,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.5625,0.47619047619047616,0.6041666666666665,0.0,0.0,0.5,0.5,0.41666666666666663,0.39919354838709675,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2
0.0,0.8823529411764706,0.2857142857142857,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.12121212121212122,0.6060606060606062,1.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705865,0.0,0.0,0.5,0.4375,0.47619047619047616,0.5,0.0,0.0,0.5,0.4375,0.3333333333333333,0.5540322580645158,0.0,0.1511627906976745,0.4888888888888888,1.0,1
0.0,0.0,0.2857142857142857,0.9375,0.0,0.0,0.0,0.0,0.3939393939393939,0.5454545454545454,0.24242424242424243,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.625,0.4375,0.6666666666666666,0.6279761904761905,0.0,0.0,0.625,0.4375,0.5833333333333333,0.7724654377880182,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,2
0.0,0.0,0.5714285714285714,0.25,0.0,0.0,0.0,0.42857142857142855,0.0,0.5454545454545454,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.5,0.5714285714285714,0.5535714285714284,0.0,0.0,0.5,0.5,0.5,0.5564516129032258,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,2
0.0,0.4117647058823529,0.5714285714285714,0.4375,0.0,0.0,0.0,0.07142857142857142,0.0,0.12121212121212122,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,0
0.0,0.4117647058823529,0.2857142857142857,0.8125,0.0,0.0,0.0,0.3214285714285714,0.8181818181818182,0.5454545454545454,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.5,0.375,0.5714285714285714,0.6527777777777775,0.0,0.0,0.5,0.5625,0.5,0.657258064516129,0.0,0.1511627906976745,0.4888888888888888,1.0,2
0.0,0.0,0.2857142857142857,0.875,0.0,0.0,0.0,0.7857142857142857,0.3939393939393939,1.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.5,0.375,0.47619047619047616,0.375,0.0,0.0,0.5,0.375,0.5,0.6088709677419353,0.0,1.0,0.2444444444444444,0.4147952443857331,2
0.0,0.4117647058823529,0.5714285714285714,0.9375,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.625,0.6875,0.47619047619047616,0.41666666666666674,0.0,0.0,0.625,0.5625,0.5,0.625,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,1
0.0,0.7647058823529411,0.2857142857142857,0.0625,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.30303030303030304,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,1
0.0,0.4117647058823529,0.2857142857142857,0.4375,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.375,0.4375,0.38095238095238093,0.47916666666666674,0.0,0.0,0.375,0.375,0.41666666666666663,0.49596774193548376,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.0,0.4117647058823529,0.8571428571428571,0.875,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.30303030303030304,0.4848484848484848,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1511627906976745,0.4888888888888888,1.0,0
0.0,0.4117647058823529,0.8571428571428571,0.5625,0.0,0.0,0.0,0.75,0.8181818181818182,0.0,0.42424242424242425,1.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176443,0.0,0.0,0.5,0.875,0.47619047619047616,0.375,0.0,0.0,0.5,0.375,0.5,0.46370967741935476,0.0,0.0,0.7555555555555555,0.5785997357992074,2
0.0,0.47058823529411764,1.0,0.875,0.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.24242424242424243,0.24242424242424243,1.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.5,0.75,0.47619047619047616,0.47916666666666674,0.0,0.0,0.5,0.5,0.5,0.45449308755760365,0.0,0.9186046511627908,0.7999999999999999,0.0,0
0.0,0.4117647058823529,0.8571428571428571,0.6875,0.0,0.0,0.0,0.42857142857142855,0.0,0.5454545454545454,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352917,0.0,0.0,0.625,0.4375,0.6666666666666666,0.6154761904761905,0.0,0.0,0.75,0.625,0.6666666666666666,0.5491935483870969,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,2
0.0,0.0,0.2857142857142857,0.9375,0.0,0.0,0.0,0.75,0.787878787878788,0.5454545454545454,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705865,0.0,0.0,0.5,0.5,0.2857142857142857,0.6527777777777775,0.0,0.0,0.5,0.4375,0.25,0.36693548387096775,0.0,0.9186046511627908,0.7999999999999999,0.0,0
0.0,0.4117647058823529,0.2857142857142857,0.8125,0.0,0.0,0.0,0.3214285714285714,0.06060606060606061,0.30303030303030304,0.4848484848484848,1.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352939,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.5625,0.0,0.0,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0
